anio,mes,dia,hora(utc),altura(mm)
2016,6,30,9,1581 
2016,6,30,10,748 
2016,6,30,11,225 
2016,6,30,12,49 
2016,6,30,13,280 
2016,6,30,14,968 
2016,6,30,15,1969 
2016,6,30,16,3008 
2016,6,30,17,3846 
2016,6,30,18,4301 
2016,6,30,19,4274 
2016,6,30,20,3776 
2016,6,30,21,2937 
2016,6,30,22,2014 
2016,6,30,23,1274 
2016,7,1,0,847 
2016,7,1,1,784 
2016,7,1,2,1150 
2016,7,1,3,1887 
2016,7,1,4,2783 
2016,7,1,5,3577 
2016,7,1,6,4031 
2016,7,1,7,3999 
2016,7,1,8,3466 
2016,7,1,9,2519 
2016,7,1,10,1392 
2016,7,1,11,437 
2016,7,1,12,-131 
2016,7,1,13,-276 
2016,7,1,14,58 
2016,7,1,15,908 
2016,7,1,16,2100 
2016,7,1,17,3323 
2016,7,1,18,4288 
2016,7,1,19,4779 
2016,7,1,20,4690 
2016,7,1,21,4038 
2016,7,1,22,2989 
2016,7,1,23,1880 
2016,7,2,0,1031 
2016,7,2,1,564 
2016,7,2,2,523 
2016,7,2,3,975 
2016,7,2,4,1856 
2016,7,2,5,2903 
2016,7,2,6,3788 
2016,7,2,7,4246 
2016,7,2,8,4150 
2016,7,2,9,3487 
2016,7,2,10,2362 
2016,7,2,11,1092 
2016,7,2,12,95 
2016,7,2,13,-432 
2016,7,2,14,-491 
2016,7,2,15,-24 
2016,7,2,16,1004 
2016,7,2,17,2379 
2016,7,2,18,3732 
2016,7,2,19,4734 
2016,7,2,20,5163 
2016,7,2,21,4929 
2016,7,2,22,4074 
2016,7,2,23,2830 
2016,7,3,0,1610 
2016,7,3,1,738 
2016,7,3,2,300 
2016,7,3,3,338 
2016,7,3,4,928 
2016,7,3,5,1966 
2016,7,3,6,3117 
2016,7,3,7,4014 
2016,7,3,8,4408 
2016,7,3,9,4189 
2016,7,3,10,3354 
2016,7,3,11,2064 
2016,7,3,12,736 
2016,7,3,13,-199 
2016,7,3,14,-625 
2016,7,3,15,-572 
2016,7,3,16,54 
2016,7,3,17,1268 
2016,7,3,18,2780 
2016,7,3,19,4165 
2016,7,3,20,5092 
2016,7,3,21,5371 
2016,7,3,22,4938 
2016,7,3,23,3880 
2016,7,4,0,2509 
2016,7,4,1,1278 
2016,7,4,2,469 
2016,7,4,3,120 
2016,7,4,4,290 
2016,7,4,5,1043 
2016,7,4,6,2201 
2016,7,4,7,3371 
2016,7,4,8,4193 
2016,7,4,9,4454 
2016,7,4,10,4063 
2016,7,4,11,3050 
2016,7,4,12,1672 
2016,7,4,13,404 
2016,7,4,14,-392 
2016,7,4,15,-690 
2016,7,4,16,-497 
2016,7,4,17,314 
2016,7,4,18,1686 
2016,7,4,19,3234 
2016,7,4,20,4527 
2016,7,4,21,5282 
2016,7,4,22,5352 
2016,7,4,23,4707 
2016,7,5,0,3497 
2016,7,5,1,2103 
2016,7,5,2,964 
2016,7,5,3,283 
2016,7,5,4,76 
2016,7,5,5,413 
2016,7,5,6,1311 
2016,7,5,7,2508 
2016,7,5,8,3595 
2016,7,5,9,4264 
2016,7,5,10,4338 
2016,7,5,11,3759 
2016,7,5,12,2625 
2016,7,5,13,1276 
2016,7,5,14,167 
2016,7,5,15,-456 
2016,7,5,16,-607 
2016,7,5,17,-239 
2016,7,5,18,754 
2016,7,5,19,2193 
2016,7,5,20,3642 
2016,7,5,21,4736 
2016,7,5,22,5258 
2016,7,5,23,5096 
2016,7,6,0,4269 
2016,7,6,1,3002 
2016,7,6,2,1698 
2016,7,6,3,729 
2016,7,6,4,225 
2016,7,6,5,194 
2016,7,6,6,699 
2016,7,6,7,1676 
2016,7,6,8,2804 
2016,7,6,9,3720 
2016,7,6,10,4181 
2016,7,6,11,4051 
2016,7,6,12,3322 
2016,7,6,13,2174 
2016,7,6,14,963 
2016,7,6,15,63 
2016,7,6,16,-374 
2016,7,6,17,-349 
2016,7,6,18,210 
2016,7,6,19,1316 
2016,7,6,20,2683 
2016,7,6,21,3916 
2016,7,6,22,4748 
2016,7,6,23,5014 
2016,7,7,0,4635 
2016,7,7,1,3703 
2016,7,7,2,2490 
2016,7,7,3,1368 
2016,7,7,4,615 
2016,7,7,5,311 
2016,7,7,6,465 
2016,7,7,7,1091 
2016,7,7,8,2043 
2016,7,7,9,3004 
2016,7,7,10,3694 
2016,7,7,11,3934 
2016,7,7,12,3634 
2016,7,7,13,2847 
2016,7,7,14,1794 
2016,7,7,15,791 
2016,7,7,16,118 
2016,7,7,17,-120 
2016,7,7,18,96 
2016,7,7,19,799 
2016,7,7,20,1888 
2016,7,7,21,3055 
2016,7,7,22,4006 
2016,7,7,23,4562 
2016,7,8,0,4584 
2016,7,8,1,4047 
2016,7,8,2,3114 
2016,7,8,3,2055 
2016,7,8,4,1161 
2016,7,8,5,637 
2016,7,8,6,533 
2016,7,8,7,836 
2016,7,8,8,1491 
2016,7,8,9,2312 
2016,7,8,10,3045 
2016,7,8,11,3507 
2016,7,8,12,3567 
2016,7,8,13,3174 
2016,7,8,14,2431 
2016,7,8,15,1553 
2016,7,8,16,788 
2016,7,8,17,344 
2016,7,8,18,308 
2016,7,8,19,676 
2016,7,8,20,1413 
2016,7,8,21,2354 
2016,7,8,22,3249 
2016,7,8,23,3914 
2016,7,9,0,4214 
2016,7,9,1,4041 
2016,7,9,2,3441 
2016,7,9,3,2609 
2016,7,9,4,1758 
2016,7,9,5,1097 
2016,7,9,6,787 
2016,7,9,7,848 
2016,7,9,8,1216 
2016,7,9,9,1791 
2016,7,9,10,2412 
2016,7,9,11,2922 
2016,7,9,12,3206 
2016,7,9,13,3161 
2016,7,9,14,2769 
2016,7,9,15,2152 
2016,7,9,16,1489 
2016,7,9,17,961 
2016,7,9,18,732 
2016,7,9,19,852 
2016,7,9,20,1276 
2016,7,9,21,1920 
2016,7,9,22,2635 
2016,7,9,23,3256 
2016,7,10,0,3672 
2016,7,10,1,3771 
2016,7,10,2,3491 
2016,7,10,3,2931 
2016,7,10,4,2262 
2016,7,10,5,1619 
2016,7,10,6,1165 
2016,7,10,7,1025 
2016,7,10,8,1170 
2016,7,10,9,1498 
2016,7,10,10,1919 
2016,7,10,11,2343 
2016,7,10,12,2691 
2016,7,10,13,2879 
2016,7,10,14,2813 
2016,7,10,15,2499 
2016,7,10,16,2056 
2016,7,10,17,1610 
2016,7,10,18,1292 
2016,7,10,19,1217 
2016,7,10,20,1394 
2016,7,10,21,1756 
2016,7,10,22,2228 
2016,7,10,23,2712 
2016,7,11,0,3109 
2016,7,11,1,3344 
2016,7,11,2,3328 
2016,7,11,3,3041 
2016,7,11,4,2593 
2016,7,11,5,2092 
2016,7,11,6,1621 
2016,7,11,7,1321 
2016,7,11,8,1271 
2016,7,11,9,1396 
2016,7,11,10,1605 
2016,7,11,11,1871 
2016,7,11,12,2167 
2016,7,11,13,2446 
2016,7,11,14,2623 
2016,7,11,15,2609 
2016,7,11,16,2423 
2016,7,11,17,2159 
2016,7,11,18,1894 
2016,7,11,19,1710 
2016,7,11,20,1681 
2016,7,11,21,1799 
2016,7,11,22,2019 
2016,7,11,23,2313 
2016,7,12,0,2618 
2016,7,12,1,2871 
2016,7,12,2,3018 
2016,7,12,3,2986 
2016,7,12,4,2768 
2016,7,12,5,2443 
2016,7,12,6,2070 
2016,7,12,7,1710 
2016,7,12,8,1483 
2016,7,12,9,1419 
2016,7,12,10,1442 
2016,7,12,11,1529 
2016,7,12,12,1713 
2016,7,12,13,1982 
2016,7,12,14,2282 
2016,7,12,15,2518 
2016,7,12,16,2606 
2016,7,12,17,2559 
2016,7,12,18,2436 
2016,7,12,19,2266 
2016,7,12,20,2099 
2016,7,12,21,1997 
2016,7,12,22,1975 
2016,7,12,23,2046 
2016,7,13,0,2212 
2016,7,13,1,2424 
2016,7,13,2,2633 
2016,7,13,3,2792 
2016,7,13,4,2818 
2016,7,13,5,2686 
2016,7,13,6,2446 
2016,7,13,7,2131 
2016,7,13,8,1798 
2016,7,13,9,1542 
2016,7,13,10,1382 
2016,7,13,11,1295 
2016,7,13,12,1335 
2016,7,13,13,1542 
2016,7,13,14,1879 
2016,7,13,15,2272 
2016,7,13,16,2617 
2016,7,13,17,2820 
2016,7,13,18,2877 
2016,7,13,19,2808 
2016,7,13,20,2611 
2016,7,13,21,2339 
2016,7,13,22,2081 
2016,7,13,23,1911 
2016,7,14,0,1885 
2016,7,14,1,2008 
2016,7,14,2,2228 
2016,7,14,3,2495 
2016,7,14,4,2739 
2016,7,14,5,2840 
2016,7,14,6,2757 
2016,7,14,7,2531 
2016,7,14,8,2186 
2016,7,14,9,1781 
2016,7,14,10,1416 
2016,7,14,11,1146 
2016,7,14,12,1021 
2016,7,14,13,1120 
2016,7,14,14,1445 
2016,7,14,15,1922 
2016,7,14,16,2459 
2016,7,14,17,2928 
2016,7,14,18,3212 
2016,7,14,19,3287 
2016,7,14,20,3150 
2016,7,14,21,2805 
2016,7,14,22,2347 
2016,7,14,23,1927 
2016,7,15,0,1665 
2016,7,15,1,1628 
2016,7,15,2,1808 
2016,7,15,3,2134 
2016,7,15,4,2533 
2016,7,15,5,2876 
2016,7,15,6,3012 
2016,7,15,7,2908 
2016,7,15,8,2607 
2016,7,15,9,2134 
2016,7,15,10,1579 
2016,7,15,11,1094 
2016,7,15,12,783 
2016,7,15,13,724 
2016,7,15,14,973 
2016,7,15,15,1485 
2016,7,15,16,2151 
2016,7,15,17,2847 
2016,7,15,18,3400 
2016,7,15,19,3679 
2016,7,15,20,3657 
2016,7,15,21,3336 
2016,7,15,22,2765 
2016,7,15,23,2118 
2016,7,16,0,1598 
2016,7,16,1,1334 
2016,7,16,2,1384 
2016,7,16,3,1714 
2016,7,16,4,2220 
2016,7,16,5,2764 
2016,7,16,6,3159 
2016,7,16,7,3256 
2016,7,16,8,3046 
2016,7,16,9,2574 
2016,7,16,10,1899 
2016,7,16,11,1191 
2016,7,16,12,657 
2016,7,16,13,406 
2016,7,16,14,500 
2016,7,16,15,963 
2016,7,16,16,1708 
2016,7,16,17,2576 
2016,7,16,18,3385 
2016,7,16,19,3929 
2016,7,16,20,4090 
2016,7,16,21,3861 
2016,7,16,22,3280 
2016,7,16,23,2481 
2016,7,17,0,1714 
2016,7,17,1,1193 
2016,7,17,2,1025 
2016,7,17,3,1249 
2016,7,17,4,1799 
2016,7,17,5,2502 
2016,7,17,6,3141 
2016,7,17,7,3503 
2016,7,17,8,3475 
2016,7,17,9,3072 
2016,7,17,10,2359 
2016,7,17,11,1479 
2016,7,17,12,697 
2016,7,17,13,222 
2016,7,17,14,116 
2016,7,17,15,420 
2016,7,17,16,1141 
2016,7,17,17,2132 
2016,7,17,18,3154 
2016,7,17,19,3971 
2016,7,17,20,4387 
2016,7,17,21,4326 
2016,7,17,22,3819 
2016,7,17,23,2971 
2016,7,18,0,2013 
2016,7,18,1,1238 
2016,7,18,2,818 
2016,7,18,3,828 
2016,7,18,4,1291 
2016,7,18,5,2081 
2016,7,18,6,2931 
2016,7,18,7,3569 
2016,7,18,8,3805 
2016,7,18,9,3571 
2016,7,18,10,2911 
2016,7,18,11,1952 
2016,7,18,12,951 
2016,7,18,13,218 
2016,7,18,14,-110 
2016,7,18,15,-23 
2016,7,18,16,533 
2016,7,18,17,1535 
2016,7,18,18,2728 
2016,7,18,19,3789 
2016,7,18,20,4481 
2016,7,18,21,4668 
2016,7,18,22,4321 
2016,7,18,23,3522 
2016,7,19,0,2468 
2016,7,19,1,1471 
2016,7,19,2,798 
2016,7,19,3,556 
2016,7,19,4,800 
2016,7,19,5,1527 
2016,7,19,6,2517 
2016,7,19,7,3412 
2016,7,19,8,3941 
2016,7,19,9,3969 
2016,7,19,10,3477 
2016,7,19,11,2552 
2016,7,19,12,1423 
2016,7,19,13,434 
2016,7,19,14,-148 
2016,7,19,15,-285 
2016,7,19,16,27 
2016,7,19,17,868 
2016,7,19,18,2119 
2016,7,19,19,3398 
2016,7,19,20,4354 
2016,7,19,21,4819 
2016,7,19,22,4720 
2016,7,19,23,4073 
2016,7,20,0,3030 
2016,7,20,1,1883 
2016,7,20,2,969 
2016,7,20,3,478 
2016,7,20,4,456 
2016,7,20,5,958 
2016,7,20,6,1923 
2016,7,20,7,3016 
2016,7,20,8,3836 
2016,7,20,9,4167 
2016,7,20,10,3943 
2016,7,20,11,3188 
2016,7,20,12,2064 
2016,7,20,13,893 
2016,7,20,14,32 
2016,7,20,15,-352 
2016,7,20,16,-281 
2016,7,20,17,286 
2016,7,20,18,1399 
2016,7,20,19,2796 
2016,7,20,20,4007 
2016,7,20,21,4748 
2016,7,20,22,4936 
2016,7,20,23,4544 
2016,7,21,0,3634 
2016,7,21,1,2447 
2016,7,21,2,1336 
2016,7,21,3,593 
2016,7,21,4,315 
2016,7,21,5,528 
2016,7,21,6,1274 
2016,7,21,7,2396 
2016,7,21,8,3466 
2016,7,21,9,4111 
2016,7,21,10,4204 
2016,7,21,11,3735 
2016,7,21,12,2776 
2016,7,21,13,1567 
2016,7,21,14,474 
2016,7,21,15,-199 
2016,7,21,16,-378 
2016,7,21,17,-89 
2016,7,21,18,731 
2016,7,21,19,2032 
2016,7,21,20,3419 
2016,7,21,21,4438 
2016,7,21,22,4917 
2016,7,21,23,4835 
2016,7,22,0,4185 
2016,7,22,1,3100 
2016,7,22,2,1895 
2016,7,22,3,917 
2016,7,22,4,376 
2016,7,22,5,312 
2016,7,22,6,746 
2016,7,22,7,1675 
2016,7,22,8,2835 
2016,7,22,9,3771 
2016,7,22,10,4198 
2016,7,22,11,4074 
2016,7,22,12,3422 
2016,7,22,13,2361 
2016,7,22,14,1183 
2016,7,22,15,242 
2016,7,22,16,-236 
2016,7,22,17,-220 
2016,7,22,18,276 
2016,7,22,19,1281 
2016,7,22,20,2624 
2016,7,22,21,3859 
2016,7,22,22,4632 
2016,7,22,23,4865 
2016,7,23,0,4553 
2016,7,23,1,3723 
2016,7,23,2,2582 
2016,7,23,3,1464 
2016,7,23,4,660 
2016,7,23,5,311 
2016,7,23,6,438 
2016,7,23,7,1046 
2016,7,23,8,2052 
2016,7,23,9,3131 
2016,7,23,10,3878 
2016,7,23,11,4118 
2016,7,23,12,3850 
2016,7,23,13,3113 
2016,7,23,14,2061 
2016,7,23,15,996 
2016,7,23,16,229 
2016,7,23,17,-72 
2016,7,23,18,109 
2016,7,23,19,749 
2016,7,23,20,1806 
2016,7,23,21,3041 
2016,7,23,22,4050 
2016,7,23,23,4592 
2016,7,24,0,4631 
2016,7,24,1,4162 
2016,7,24,2,3262 
2016,7,24,3,2175 
2016,7,24,4,1196 
2016,7,24,5,554 
2016,7,24,6,367 
2016,7,24,7,639 
2016,7,24,8,1327 
2016,7,24,9,2290 
2016,7,24,10,3217 
2016,7,24,11,3801 
2016,7,24,12,3937 
2016,7,24,13,3625 
2016,7,24,14,2906 
2016,7,24,15,1952 
2016,7,24,16,1043 
2016,7,24,17,438 
2016,7,24,18,276 
2016,7,24,19,554 
2016,7,24,20,1217 
2016,7,24,21,2182 
2016,7,24,22,3214 
2016,7,24,23,3997 
2016,7,25,0,4364 
2016,7,25,1,4282 
2016,7,25,2,3757 
2016,7,25,3,2899 
2016,7,25,4,1931 
2016,7,25,5,1087 
2016,7,25,6,572 
2016,7,25,7,498 
2016,7,25,8,830 
2016,7,25,9,1480 
2016,7,25,10,2317 
2016,7,25,11,3101 
2016,7,25,12,3604 
2016,7,25,13,3736 
2016,7,25,14,3476 
2016,7,25,15,2864 
2016,7,25,16,2065 
2016,7,25,17,1317 
2016,7,25,18,837 
2016,7,25,19,742 
2016,7,25,20,1008 
2016,7,25,21,1562 
2016,7,25,22,2335 
2016,7,25,23,3149 
2016,7,26,0,3758 
2016,7,26,1,4026 
2016,7,26,2,3916 
2016,7,26,3,3441 
2016,7,26,4,2698 
2016,7,26,5,1856 
2016,7,26,6,1111 
2016,7,26,7,676 
2016,7,26,8,637 
2016,7,26,9,916 
2016,7,26,10,1437 
2016,7,26,11,2139 
2016,7,26,12,2849 
2016,7,26,13,3365 
2016,7,26,14,3580 
2016,7,26,15,3450 
2016,7,26,16,3007 
2016,7,26,17,2383 
2016,7,26,18,1765 
2016,7,26,19,1342 
2016,7,26,20,1214 
2016,7,26,21,1350 
2016,7,26,22,1706 
2016,7,26,23,2265 
2016,7,27,0,2901 
2016,7,27,1,3412 
2016,7,27,2,3673 
2016,7,27,3,3634 
2016,7,27,4,3283 
2016,7,27,5,2673 
2016,7,27,6,1924 
2016,7,27,7,1231 
2016,7,27,8,805 
2016,7,27,9,700 
2016,7,27,10,834 
2016,7,27,11,1208 
2016,7,27,12,1833 
2016,7,27,13,2553 
2016,7,27,14,3158 
2016,7,27,15,3520 
2016,7,27,16,3575 
2016,7,27,17,3322 
2016,7,27,18,2846 
2016,7,27,19,2290 
2016,7,27,20,1827 
2016,7,27,21,1563 
2016,7,27,22,1492 
2016,7,27,23,1632 
2016,7,28,0,2018 
2016,7,28,1,2554 
2016,7,28,2,3059 
2016,7,28,3,3407 
2016,7,28,4,3509 
2016,7,28,5,3302 
2016,7,28,6,2796 
2016,7,28,7,2089 
2016,7,28,8,1381 
2016,7,28,9,877 
2016,7,28,10,621 
2016,7,28,11,592 
2016,7,28,12,875 
2016,7,28,13,1501 
2016,7,28,14,2298 
2016,7,28,15,3046 
2016,7,28,16,3598 
2016,7,28,17,3851 
2016,7,28,18,3757 
2016,7,28,19,3354 
2016,7,28,20,2760 
2016,7,28,21,2160 
2016,7,28,22,1692 
2016,7,28,23,1410 
2016,7,29,0,1384 
2016,7,29,1,1677 
2016,7,29,2,2204 
2016,7,29,3,2799 
2016,7,29,4,3304 
2016,7,29,5,3564 
2016,7,29,6,3469 
2016,7,29,7,3010 
2016,7,29,8,2276 
2016,7,29,9,1471 
2016,7,29,10,816 
2016,7,29,11,397 
2016,7,29,12,265 
2016,7,29,13,542 
2016,7,29,14,1236 
2016,7,29,15,2159 
2016,7,29,16,3088 
2016,7,29,17,3837 
2016,7,29,18,4244 
2016,7,29,19,4223 
2016,7,29,20,3784 
2016,7,29,21,3049 
2016,7,29,22,2247 
2016,7,29,23,1577 
2016,7,30,0,1143 
2016,7,30,1,1040 
2016,7,30,2,1335 
2016,7,30,3,1952 
2016,7,30,4,2711 
2016,7,30,5,3388 
2016,7,30,6,3766 
2016,7,30,7,3718 
2016,7,30,8,3228 
2016,7,30,9,2379 
2016,7,30,10,1410 
2016,7,30,11,600 
2016,7,30,12,88 
2016,7,30,13,-51 
2016,7,30,14,294 
2016,7,30,15,1110 
2016,7,30,16,2204 
2016,7,30,17,3324 
2016,7,30,18,4217 
2016,7,30,19,4677 
2016,7,30,20,4609 
2016,7,30,21,4022 
2016,7,30,22,3072 
2016,7,30,23,2066 
2016,7,31,0,1264 
2016,7,31,1,778 
2016,7,31,2,698 
2016,7,31,3,1094 
2016,7,31,4,1882 
2016,7,31,5,2828 
2016,7,31,6,3631 
2016,7,31,7,4047 
2016,7,31,8,3957 
2016,7,31,9,3340 
2016,7,31,10,2303 
2016,7,31,11,1167 
2016,7,31,12,281 
2016,7,31,13,-220 
2016,7,31,14,-281 
2016,7,31,15,194 
2016,7,31,16,1186 
2016,7,31,17,2473 
2016,7,31,18,3734 
2016,7,31,19,4659 
2016,7,31,20,5044 
2016,7,31,21,4810 
2016,7,31,22,3989 
2016,7,31,23,2812 
2016,8,1,0,1675 
2016,8,1,1,855 
2016,8,1,2,422 
2016,8,1,3,461 
2016,8,1,4,1040 
2016,8,1,5,2033 
2016,8,1,6,3121 
2016,8,1,7,3957 
2016,8,1,8,4309 
2016,8,1,9,4077 
2016,8,1,10,3250 
2016,8,1,11,2013 
2016,8,1,12,794 
2016,8,1,13,-51 
2016,8,1,14,-450 
2016,8,1,15,-371 
2016,8,1,16,296 
2016,8,1,17,1502 
2016,8,1,18,2943 
2016,8,1,19,4227 
2016,8,1,20,5045 
2016,8,1,21,5237 
2016,8,1,22,4751 
2016,8,1,23,3671 
2016,8,2,0,2334 
2016,8,2,1,1189 
2016,8,2,2,458 
2016,8,2,3,170 
2016,8,2,4,410 
2016,8,2,5,1220 
2016,8,2,6,2387 
2016,8,2,7,3518 
2016,8,2,8,4271 
2016,8,2,9,4455 
2016,8,2,10,3994 
2016,8,2,11,2930 
2016,8,2,12,1568 
2016,8,2,13,394 
2016,8,2,14,-311 
2016,8,2,15,-550 
2016,8,2,16,-269 
2016,8,2,17,643 
2016,8,2,18,2039 
2016,8,2,19,3514 
2016,8,2,20,4672 
2016,8,2,21,5263 
2016,8,2,22,5177 
2016,8,2,23,4403 
2016,8,3,0,3114 
2016,8,3,1,1745 
2016,8,3,2,724 
2016,8,3,3,177 
2016,8,3,4,103 
2016,8,3,5,594 
2016,8,3,6,1619 
2016,8,3,7,2859 
2016,8,3,8,3903 
2016,8,3,9,4463 
2016,8,3,10,4399 
2016,8,3,11,3677 
2016,8,3,12,2439 
2016,8,3,13,1086 
2016,8,3,14,76 
2016,8,3,15,-433 
2016,8,3,16,-465 
2016,8,3,17,73 
2016,8,3,18,1221 
2016,8,3,19,2690 
2016,8,3,20,4039 
2016,8,3,21,4943 
2016,8,3,22,5231 
2016,8,3,23,4834 
2016,8,4,0,3808 
2016,8,4,1,2437 
2016,8,4,2,1187 
2016,8,4,3,389 
2016,8,4,4,80 
2016,8,4,5,263 
2016,8,4,6,1002 
2016,8,4,7,2150 
2016,8,4,8,3320 
2016,8,4,9,4155 
2016,8,4,10,4449 
2016,8,4,11,4112 
2016,8,4,12,3180 
2016,8,4,13,1897 
2016,8,4,14,693 
2016,8,4,15,-85 
2016,8,4,16,-364 
2016,8,4,17,-145 
2016,8,4,18,655 
2016,8,4,19,1933 
2016,8,4,20,3301 
2016,8,4,21,4382 
2016,8,4,22,4962 
2016,8,4,23,4923 
2016,8,5,0,4243 
2016,8,5,1,3079 
2016,8,5,2,1785 
2016,8,5,3,772 
2016,8,5,4,247 
2016,8,5,5,200 
2016,8,5,6,641 
2016,8,5,7,1551 
2016,8,5,8,2671 
2016,8,5,9,3634 
2016,8,5,10,4189 
2016,8,5,11,4205 
2016,8,5,12,3640 
2016,8,5,13,2617 
2016,8,5,14,1436 
2016,8,5,15,474 
2016,8,5,16,-37 
2016,8,5,17,-63 
2016,8,5,18,414 
2016,8,5,19,1389 
2016,8,5,20,2620 
2016,8,5,21,3730 
2016,8,5,22,4471 
2016,8,5,23,4714 
2016,8,6,0,4373 
2016,8,6,1,3508 
2016,8,6,2,2364 
2016,8,6,3,1283 
2016,8,6,4,564 
2016,8,6,5,318 
2016,8,6,6,526 
2016,8,6,7,1162 
2016,8,6,8,2100 
2016,8,6,9,3041 
2016,8,6,10,3718 
2016,8,6,11,3992 
2016,8,6,12,3778 
2016,8,6,13,3089 
2016,8,6,14,2115 
2016,8,6,15,1151 
2016,8,6,16,476 
2016,8,6,17,238 
2016,8,6,18,460 
2016,8,6,19,1125 
2016,8,6,20,2113 
2016,8,6,21,3129 
2016,8,6,22,3898 
2016,8,6,23,4299 
2016,8,7,0,4240 
2016,8,7,1,3684 
2016,8,7,2,2781 
2016,8,7,3,1801 
2016,8,7,4,1001 
2016,8,7,5,575 
2016,8,7,6,586 
2016,8,7,7,991 
2016,8,7,8,1694 
2016,8,7,9,2500 
2016,8,7,10,3171 
2016,8,7,11,3568 
2016,8,7,12,3622 
2016,8,7,13,3272 
2016,8,7,14,2585 
2016,8,7,15,1780 
2016,8,7,16,1091 
2016,8,7,17,704 
2016,8,7,18,715 
2016,8,7,19,1118 
2016,8,7,20,1829 
2016,8,7,21,2662 
2016,8,7,22,3368 
2016,8,7,23,3804 
2016,8,8,0,3917 
2016,8,8,1,3640 
2016,8,8,2,3001 
2016,8,8,3,2205 
2016,8,8,4,1467 
2016,8,8,5,947 
2016,8,8,6,775 
2016,8,8,7,982 
2016,8,8,8,1468 
2016,8,8,9,2085 
2016,8,8,10,2661 
2016,8,8,11,3067 
2016,8,8,12,3260 
2016,8,8,13,3189 
2016,8,8,14,2814 
2016,8,8,15,2242 
2016,8,8,16,1674 
2016,8,8,17,1262 
2016,8,8,18,1120 
2016,8,8,19,1299 
2016,8,8,20,1751 
2016,8,8,21,2352 
2016,8,8,22,2930 
2016,8,8,23,3331 
2016,8,9,0,3503 
2016,8,9,1,3423 
2016,8,9,2,3051 
2016,8,9,3,2470 
2016,8,9,4,1866 
2016,8,9,5,1369 
2016,8,9,6,1079 
2016,8,9,7,1093 
2016,8,9,8,1381 
2016,8,9,9,1804 
2016,8,9,10,2234 
2016,8,9,11,2584 
2016,8,9,12,2815 
2016,8,9,13,2911 
2016,8,9,14,2818 
2016,8,9,15,2520 
2016,8,9,16,2136 
2016,8,9,17,1810 
2016,8,9,18,1620 
2016,8,9,19,1625 
2016,8,9,20,1841 
2016,8,9,21,2195 
2016,8,9,22,2587 
2016,8,9,23,2907 
2016,8,10,0,3081 
2016,8,10,1,3099 
2016,8,10,2,2949 
2016,8,10,3,2613 
2016,8,10,4,2177 
2016,8,10,5,1769 
2016,8,10,6,1459 
2016,8,10,7,1319 
2016,8,10,8,1405 
2016,8,10,9,1636 
2016,8,10,10,1894 
2016,8,10,11,2139 
2016,8,10,12,2356 
2016,8,10,13,2529 
2016,8,10,14,2635 
2016,8,10,15,2617 
2016,8,10,16,2469 
2016,8,10,17,2285 
2016,8,10,18,2143 
2016,8,10,19,2065 
2016,8,10,20,2080 
2016,8,10,21,2188 
2016,8,10,22,2348 
2016,8,10,23,2523 
2016,8,11,0,2663 
2016,8,11,1,2728 
2016,8,11,2,2722 
2016,8,11,3,2627 
2016,8,11,4,2413 
2016,8,11,5,2133 
2016,8,11,6,1865 
2016,8,11,7,1652 
2016,8,11,8,1550 
2016,8,11,9,1570 
2016,8,11,10,1640 
2016,8,11,11,1731 
2016,8,11,12,1884 
2016,8,11,13,2092 
2016,8,11,14,2319 
2016,8,11,15,2529 
2016,8,11,16,2656 
2016,8,11,17,2676 
2016,8,11,18,2639 
2016,8,11,19,2568 
2016,8,11,20,2459 
2016,8,11,21,2343 
2016,8,11,22,2250 
2016,8,11,23,2208 
2016,8,12,0,2240 
2016,8,12,1,2318 
2016,8,12,2,2405 
2016,8,12,3,2498 
2016,8,12,4,2541 
2016,8,12,5,2463 
2016,8,12,6,2285 
2016,8,12,7,2065 
2016,8,12,8,1836 
2016,8,12,9,1639 
2016,8,12,10,1490 
2016,8,12,11,1389 
2016,8,12,12,1405 
2016,8,12,13,1590 
2016,8,12,14,1897 
2016,8,12,15,2268 
2016,8,12,16,2652 
2016,8,12,17,2944 
2016,8,12,18,3083 
2016,8,12,19,3082 
2016,8,12,20,2941 
2016,8,12,21,2666 
2016,8,12,22,2327 
2016,8,12,23,2027 
2016,8,13,0,1858 
2016,8,13,1,1864 
2016,8,13,2,2007 
2016,8,13,3,2239 
2016,8,13,4,2512 
2016,8,13,5,2704 
2016,8,13,6,2707 
2016,8,13,7,2540 
2016,8,13,8,2256 
2016,8,13,9,1885 
2016,8,13,10,1496 
2016,8,13,11,1167 
2016,8,13,12,983 
2016,8,13,13,1044 
2016,8,13,14,1364 
2016,8,13,15,1855 
2016,8,13,16,2439 
2016,8,13,17,3013 
2016,8,13,18,3416 
2016,8,13,19,3563 
2016,8,13,20,3465 
2016,8,13,21,3123 
2016,8,13,22,2594 
2016,8,13,23,2033 
2016,8,14,0,1606 
2016,8,14,1,1427 
2016,8,14,2,1530 
2016,8,14,3,1855 
2016,8,14,4,2313 
2016,8,14,5,2775 
2016,8,14,6,3055 
2016,8,14,7,3046 
2016,8,14,8,2783 
2016,8,14,9,2314 
2016,8,14,10,1711 
2016,8,14,11,1123 
2016,8,14,12,703 
2016,8,14,13,559 
2016,8,14,14,766 
2016,8,14,15,1298 
2016,8,14,16,2036 
2016,8,14,17,2848 
